,recency_days,frequency,total_amount
27439,1899.0,2.0,375.21
27440,1975.0,1.0,182.49
27441,2168.0,1.0,46.29
27442,2063.0,1.0,45.0
27443,1874.0,1.0,42.78
27444,2002.0,1.0,27.15
27445,1885.0,1.0,424.36
27446,1989.0,1.0,328.76
27447,1917.0,1.0,102.84
27448,1864.0,1.0,65.95
27449,1961.0,1.0,61.75
27450,2055.0,1.0,73.34
27451,2106.0,1.0,179.78
27452,2124.0,1.0,59.24
27453,1966.0,1.0,56.92
27454,1735.0,1.0,501.45
27455,1826.0,1.0,236.19
27456,1783.0,1.0,543.25
27457,1740.0,1.0,68.96
27458,1801.0,1.0,98.39
27459,1815.0,1.0,108.21
27460,1807.0,1.0,193.1
27461,2024.0,1.0,90.18
27462,1889.0,1.0,76.08
27463,1768.0,1.0,437.24
27464,1912.0,1.0,179.6
27465,1902.0,1.0,225.9
27466,1721.0,1.0,60.42
27467,2237.0,1.0,69.72
27468,1948.0,1.0,142.01
27469,1712.0,1.0,23.39
27470,2063.0,1.0,15.84
27471,2125.0,1.0,87.44
27472,2069.0,1.0,75.69
27473,2268.0,1.0,262.12
27474,1750.0,1.0,44.52
27475,1866.0,1.0,73.03
27476,2189.0,1.0,183.67
27477,2074.0,1.0,245.94
27478,1994.0,1.0,56.92
27479,1801.0,1.0,65.13
27480,1913.0,1.0,224.71
27481,1822.0,1.0,156.84
27482,1843.0,1.0,71.36
27483,1737.0,1.0,37.15
27484,1911.0,1.0,701.92
27485,1812.0,1.0,166.06
27486,1772.0,1.0,143.49
27487,1816.0,1.0,59.22
27488,1844.0,1.0,139.99
27489,2052.0,1.0,97.51
27490,2027.0,1.0,21.77
27491,1943.0,1.0,253.08
27492,2052.0,1.0,45.01
27493,2051.0,1.0,107.78
27494,1804.0,1.0,87.32
27495,2173.0,1.0,105.28
27496,2112.0,1.0,64.77
27497,2076.0,1.0,44.09
27498,2127.0,1.0,306.69
27499,1886.0,1.0,154.49
27500,2001.0,1.0,260.92
27501,1951.0,1.0,29.0
27502,1941.0,1.0,117.08
27503,1781.0,2.0,531.76
27504,1888.0,1.0,37.65
27505,1992.0,1.0,162.29
27506,1722.0,1.0,140.79
27507,1867.0,1.0,76.86
27508,2054.0,1.0,89.17
27509,2228.0,1.0,71.56
27510,1909.0,1.0,138.24
27511,2073.0,1.0,236.71
27512,1921.0,1.0,161.72
27513,1987.0,1.0,383.86
27514,2015.0,2.0,59.4
27515,2040.0,1.0,56.69
27516,2288.0,1.0,59.12
27517,1819.0,1.0,99.9
27518,2064.0,1.0,49.09
27519,1850.0,1.0,121.68
27520,1869.0,1.0,188.2
27521,1749.0,1.0,59.09
27522,1905.0,1.0,106.08
27523,1977.0,1.0,238.81
27524,2125.0,1.0,73.27
27525,2210.0,1.0,49.51
27526,2065.0,1.0,297.37
27527,1740.0,1.0,333.79
27528,1945.0,1.0,211.0
27529,2161.0,1.0,72.39
27530,1800.0,1.0,26.45
27531,1827.0,1.0,65.06
27532,1900.0,1.0,54.09
27533,1866.0,1.0,194.89
27534,1972.0,1.0,29.05
27535,1725.0,2.0,222.04
27536,1752.0,1.0,336.32
27537,1716.0,1.0,175.09
27538,1890.0,1.0,117.85
27539,1975.0,1.0,141.23
27540,1987.0,1.0,73.15
27541,1971.0,1.0,34.28
27542,1742.0,1.0,103.7
27543,2116.0,1.0,55.01
27544,1848.0,1.0,108.21
27545,2154.0,1.0,330.0
27546,1957.0,1.0,750.6
27547,1928.0,1.0,99.0
27548,1874.0,1.0,135.55
27549,1819.0,1.0,143.38
27550,1921.0,1.0,28.75
27551,1917.0,1.0,179.84
27552,2070.0,1.0,180.51
27553,1802.0,1.0,114.57
27554,1868.0,1.0,214.71
27555,2174.0,1.0,131.57
27556,1940.0,1.0,105.38
27557,2231.0,1.0,569.14
27558,1883.0,1.0,90.88
27559,1929.0,1.0,162.39
27560,1741.0,1.0,35.95
27561,1723.0,1.0,78.51
27562,1844.0,1.0,273.18
27563,1707.0,1.0,350.41
27564,1935.0,1.0,615.44
27565,2017.0,1.0,1034.34
27566,2047.0,1.0,133.05
27567,1983.0,1.0,31.85
27568,1845.0,1.0,64.76
27569,1742.0,1.0,118.35
27570,1908.0,1.0,84.64
27571,2239.0,1.0,20.52
27572,2295.0,1.0,64.46
27573,1995.0,1.0,132.08
27574,1814.0,1.0,27.78
27575,1861.0,2.0,152.69
27576,1811.0,1.0,291.03
27577,1888.0,1.0,36.15
27578,1828.0,1.0,71.74
27579,2043.0,1.0,44.34
27580,1938.0,1.0,184.04
27581,1909.0,1.0,103.64
27582,1738.0,1.0,81.24
27583,1903.0,2.0,216.04
27584,2232.0,1.0,139.29
27585,1706.0,1.0,77.25
27586,2228.0,1.0,142.21
27587,1730.0,1.0,121.31
27588,1978.0,1.0,69.12
27589,1905.0,1.0,54.1
27590,2049.0,1.0,160.46
27591,1843.0,1.0,158.04
27592,1876.0,1.0,730.84
27593,2158.0,1.0,28.0
27594,1812.0,2.0,85.07
27595,2058.0,1.0,29.47
27596,1837.0,1.0,99.95
27597,1822.0,1.0,102.53
27598,1865.0,1.0,222.9
27599,1918.0,2.0,193.27
27600,2015.0,1.0,1213.36
27601,2112.0,1.0,42.5
27602,1877.0,1.0,144.4
27603,2039.0,1.0,90.75
27604,2267.0,1.0,109.15
27605,1833.0,1.0,285.26
27606,1918.0,1.0,42.58
27607,2041.0,1.0,192.03
27608,1991.0,1.0,126.81
27609,1851.0,1.0,85.62
27610,2287.0,1.0,204.49
27611,1844.0,1.0,115.48
27612,1900.0,1.0,101.31
27613,1797.0,1.0,3467.4
27614,1828.0,1.0,48.13
27615,1703.0,1.0,124.83
27616,2250.0,1.0,218.13
27617,1937.0,1.0,82.98
27618,1888.0,1.0,37.76
27619,1791.0,1.0,152.32
27620,1850.0,1.0,129.74
27621,1747.0,1.0,269.75
27622,1705.0,1.0,199.07
27623,2242.0,1.0,42.42
27624,1878.0,1.0,80.61
27625,1939.0,1.0,221.79
27626,1731.0,1.0,22.38
27627,1813.0,1.0,48.22
27628,1847.0,1.0,92.35
27629,1727.0,1.0,105.94
27630,1706.0,1.0,197.49
27631,1939.0,1.0,40.0
27632,2150.0,1.0,102.82
27633,1806.0,1.0,132.68
27634,1721.0,1.0,164.63
27635,1935.0,1.0,7394.75
27636,1988.0,1.0,55.24
27637,2223.0,1.0,49.51
27638,2098.0,1.0,64.09
27639,1918.0,1.0,67.5
27640,1860.0,1.0,20.38
27641,1848.0,1.0,163.92
27642,2107.0,1.0,193.5
27643,1839.0,1.0,43.29
27644,1894.0,1.0,371.59
27645,1918.0,1.0,309.28
27646,1888.0,1.0,125.16
27647,1724.0,1.0,227.6
27648,1735.0,1.0,149.48
27649,1973.0,1.0,61.78
27650,1907.0,1.0,469.8
27651,1850.0,1.0,299.47
27652,2111.0,1.0,70.03
27653,2033.0,1.0,65.71
27654,2190.0,1.0,58.46
27655,2243.0,1.0,39.52
27656,1952.0,1.0,92.57
27657,2139.0,1.0,194.5
27658,1803.0,1.0,799.87
27659,1949.0,1.0,111.32
27660,1835.0,1.0,820.72
27661,1989.0,1.0,88.08
27662,1922.0,1.0,157.13
27663,2017.0,1.0,689.44
27664,1829.0,1.0,40.93
27665,1933.0,1.0,120.05
27666,1721.0,1.0,70.38
27667,1902.0,1.0,102.12
27668,1808.0,1.0,136.46
27669,1768.0,1.0,133.4
27670,1894.0,1.0,237.48
27671,1851.0,1.0,274.85
27672,1838.0,1.0,250.02
27673,1973.0,1.0,112.43
27674,1845.0,2.0,80.47
27675,2296.0,1.0,151.37
27676,1723.0,1.0,210.41
27677,2264.0,1.0,38.72
27678,1958.0,1.0,49.63
27679,2178.0,1.0,44.75
27680,2023.0,1.0,185.9
27681,1805.0,1.0,50.87
27682,1941.0,1.0,106.29
27683,1805.0,1.0,82.12
27684,1817.0,1.0,51.02
27685,1834.0,1.0,1077.76
27686,2148.0,1.0,40.08
27687,1965.0,1.0,93.48
27688,2083.0,1.0,76.76
27689,1819.0,1.0,323.92
27690,1926.0,1.0,712.05
27691,1918.0,1.0,179.84
27692,2257.0,1.0,238.18
27693,1868.0,1.0,63.23
27694,1846.0,1.0,71.88
27695,1928.0,1.0,39.56
27696,1905.0,1.0,97.8
27697,1906.0,1.0,49.09
27698,2094.0,1.0,105.37
27699,1986.0,1.0,90.66
27700,1918.0,1.0,526.36
27701,1968.0,1.0,223.98
27702,1731.0,1.0,823.96
27703,1750.0,1.0,104.7
27704,2108.0,1.0,113.72
27705,2078.0,1.0,34.0
27706,1793.0,1.0,165.56
27707,2069.0,1.0,60.1
27708,1861.0,1.0,162.28
27709,1819.0,1.0,274.58
27710,1734.0,1.0,50.45
27711,1830.0,1.0,64.03
27712,2189.0,1.0,319.04
27713,1764.0,1.0,31.13
27714,1812.0,1.0,804.72
27715,1708.0,1.0,107.85
27716,1891.0,1.0,37.76
27717,2037.0,1.0,175.48
27718,1809.0,1.0,179.2
27719,1742.0,1.0,155.95
27720,1918.0,1.0,31.28
27721,2283.0,1.0,76.74
27722,1720.0,1.0,194.79
27723,1809.0,1.0,59.22
27724,1842.0,1.0,168.53
27725,1793.0,1.0,132.74
27726,2129.0,1.0,29.38
27727,2157.0,1.0,191.67
27728,1869.0,1.0,209.19
27729,1703.0,2.0,838.9000000000001
27730,2166.0,1.0,237.78
27731,2274.0,1.0,40.52
27732,1834.0,1.0,68.87
27733,2016.0,1.0,110.69
27734,1916.0,1.0,35.78
27735,2154.0,1.0,1755.36
27736,1716.0,1.0,184.68
27737,2154.0,1.0,89.38
27738,2029.0,1.0,65.0
27739,2093.0,1.0,82.23
27740,2165.0,1.0,176.56
27741,2163.0,1.0,237.97
27742,1809.0,1.0,64.23
27743,1711.0,1.0,214.58
27744,1930.0,1.0,134.05
27745,1971.0,1.0,37.67
27746,2254.0,1.0,175.19
27747,1939.0,1.0,102.64
27748,1706.0,1.0,106.33
27749,2075.0,1.0,54.62
27750,2242.0,1.0,50.86
27751,1978.0,1.0,145.65
27752,2098.0,1.0,491.49
27753,2143.0,1.0,139.17
27754,1968.0,1.0,79.17
27755,1787.0,1.0,946.72
27756,1855.0,1.0,75.25
27757,1729.0,1.0,543.29
27758,2186.0,1.0,104.94
27759,1984.0,2.0,637.65
27760,1781.0,1.0,2928.24
27761,1992.0,1.0,851.7599999999999
27762,1737.0,1.0,20.38
27763,2084.0,1.0,143.93
27764,1736.0,2.0,140.36
27765,1873.0,1.0,84.41
27766,1885.0,1.0,121.09
27767,2049.0,1.0,390.96
27768,1757.0,1.0,159.62
27769,1714.0,1.0,143.36
27770,2064.0,1.0,203.2
27771,1967.0,1.0,164.35
27772,1880.0,1.0,1079.98
27773,2009.0,1.0,59.59
27774,1973.0,1.0,153.09
27775,2016.0,1.0,61.8
27776,2117.0,1.0,61.48
27777,2006.0,1.0,86.15
27778,2001.0,1.0,68.33
27779,1924.0,1.0,123.47
27780,2391.0,1.0,96.23
27781,1717.0,1.0,188.66
27782,1730.0,1.0,63.01
27783,1897.0,1.0,508.18
27784,1933.0,1.0,490.65
27785,1893.0,1.0,164.79
27786,1756.0,1.0,238.54
27787,2003.0,1.0,64.1
27788,1896.0,1.0,44.09
27789,1810.0,1.0,630.68
27790,2219.0,1.0,125.68
27791,1753.0,1.0,70.97
27792,1744.0,1.0,227.82
27793,2019.0,1.0,44.0
27794,1788.0,1.0,38.28
27795,1763.0,1.0,103.26
27796,2065.0,1.0,1123.13
27797,1863.0,1.0,373.5
27798,1753.0,1.0,92.73
27799,2223.0,1.0,194.91
27800,1809.0,1.0,89.41
27801,2013.0,1.0,76.57
27802,1813.0,1.0,1549.41
27803,2220.0,1.0,69.77
27804,1887.0,1.0,284.9
27805,2210.0,1.0,114.9
27806,1926.0,1.0,154.36
27807,1816.0,1.0,233.84
27808,1958.0,1.0,98.14
27809,2164.0,1.0,293.36
27810,2041.0,1.0,293.36
27811,2117.0,1.0,54.05
27812,1727.0,1.0,43.41
27813,2054.0,1.0,647.54
27814,2168.0,1.0,162.14
27815,1797.0,1.0,187.1
27816,1849.0,1.0,86.08
27817,2196.0,1.0,120.05
27818,1779.0,1.0,157.43
27819,1936.0,1.0,287.65
27820,2069.0,1.0,56.5
27821,1985.0,1.0,68.3
27822,1973.0,1.0,85.14
27823,1874.0,2.0,1037.4
27824,1846.0,1.0,95.08
27825,1870.0,1.0,160.09
27826,2123.0,1.0,60.85
27827,2265.0,1.0,135.0
27828,2103.0,1.0,44.59
27829,1742.0,1.0,269.25
27830,1930.0,1.0,59.82
27831,2186.0,1.0,68.18
27832,1773.0,1.0,219.63
27833,2105.0,1.0,148.58
27834,2246.0,1.0,151.51
27835,2192.0,1.0,49.96
27836,1945.0,1.0,257.44
27837,1978.0,1.0,468.4
27838,2016.0,1.0,277.32
27839,1842.0,1.0,68.64
27840,1773.0,1.0,838.45
27841,1774.0,1.0,112.42
27842,1922.0,1.0,1073.25
27843,1996.0,1.0,178.27
27844,1789.0,1.0,86.58
27845,1977.0,1.0,146.57
27846,2251.0,1.0,81.14
27847,1887.0,1.0,91.86
27848,1799.0,1.0,47.64
27849,1921.0,1.0,117.85
27850,1842.0,1.0,57.29
27851,1910.0,1.0,152.71
27852,1880.0,1.0,56.78
27853,1712.0,1.0,108.43
27854,1725.0,1.0,65.45
27855,2210.0,1.0,159.13
27856,2269.0,1.0,260.0
27857,1818.0,1.0,98.29
27858,2064.0,1.0,144.99
27859,1846.0,1.0,264.6
27860,1926.0,1.0,76.21
27861,1909.0,1.0,189.37
27862,1764.0,1.0,90.83
27863,1866.0,1.0,68.37
27864,2016.0,1.0,525.05
27865,2182.0,1.0,140.04
27866,1808.0,1.0,116.16
27867,2068.0,1.0,176.74
27868,1923.0,1.0,27.69
27869,1802.0,1.0,32.69
27870,1973.0,1.0,55.05
27871,1814.0,1.0,53.7
27872,1857.0,1.0,38.87
27873,1830.0,1.0,228.16
27874,1902.0,1.0,1668.6
27875,1902.0,1.0,122.92
27876,1733.0,1.0,110.77
27877,1793.0,1.0,318.2
27878,1952.0,1.0,115.4
27879,2167.0,1.0,102.86
27880,2250.0,1.0,62.83
27881,1755.0,1.0,58.37
27882,2015.0,1.0,63.71
27883,1908.0,1.0,57.68
27884,2238.0,1.0,259.15
27885,1917.0,1.0,371.23
27886,2229.0,1.0,125.8
27887,2189.0,1.0,143.93
27888,1742.0,1.0,146.12
27889,1981.0,1.0,506.04
27890,1751.0,1.0,1415.44
27891,1921.0,1.0,338.86
27892,1721.0,1.0,109.35
27893,1878.0,1.0,329.25
27894,1807.0,1.0,113.14
27895,1810.0,1.0,157.45
27896,1778.0,1.0,40.17
27897,1956.0,1.0,113.15
27898,1995.0,1.0,442.75
27899,1762.0,1.0,123.49
27900,1958.0,1.0,29.24
27901,1807.0,1.0,166.6
27902,1962.0,1.0,174.43
27903,1961.0,2.0,583.08
27904,2045.0,1.0,75.07
27905,2008.0,1.0,41.52
27906,1876.0,1.0,104.42
27907,2091.0,1.0,42.78
27908,1965.0,1.0,70.14
27909,1922.0,1.0,159.18
27910,1876.0,1.0,52.31
27911,1723.0,1.0,45.3
27912,1871.0,1.0,82.9
27913,1742.0,1.0,48.3
27914,1932.0,1.0,619.34
27915,1773.0,1.0,90.18
27916,1720.0,1.0,89.77
27917,2044.0,1.0,185.56
27918,1822.0,1.0,697.41
27919,1869.0,1.0,81.01
27920,1791.0,1.0,173.38
27921,2079.0,1.0,298.88
27922,1762.0,1.0,166.35
27923,1812.0,1.0,137.61
27924,1898.0,1.0,31.0
27925,1737.0,1.0,60.31
27926,1977.0,1.0,173.84
27927,2269.0,1.0,79.22
27928,1805.0,1.0,65.22
27929,1903.0,1.0,57.09
27930,2055.0,1.0,36.69
27931,1924.0,1.0,45.48
27932,2062.0,1.0,86.02
27933,1869.0,1.0,60.88
27934,1850.0,1.0,64.32
27935,1748.0,1.0,255.38
27936,1825.0,1.0,641.92
27937,1859.0,1.0,75.18
27938,1891.0,1.0,85.82
27939,2176.0,1.0,167.51
27940,1729.0,1.0,447.68
27941,1711.0,2.0,465.7
27942,1814.0,1.0,108.5
27943,1966.0,1.0,72.14
27944,2029.0,1.0,73.15
27945,2057.0,1.0,75.76
27946,1712.0,1.0,58.37
27947,1969.0,1.0,218.65
27948,1738.0,1.0,32.32
27949,1814.0,1.0,66.33
27950,2211.0,1.0,171.69
27951,1847.0,1.0,150.83
27952,1984.0,1.0,118.93
27953,2196.0,1.0,467.61
27954,1701.0,1.0,49.45
27955,2054.0,1.0,45.1
27956,1729.0,2.0,4972.02
27957,1848.0,1.0,86.14
27958,1841.0,1.0,198.12
27959,2061.0,1.0,109.7
27960,2018.0,1.0,56.69
27961,2175.0,1.0,210.2
27962,1973.0,1.0,435.6
27963,1781.0,1.0,77.22
27964,2084.0,1.0,96.02
27965,2098.0,1.0,88.56
27966,1740.0,1.0,87.16
27967,1999.0,1.0,97.04
27968,1934.0,1.0,147.15
27969,2014.0,1.0,50.53
27970,1946.0,1.0,85.14
27971,1868.0,2.0,187.77
27972,1875.0,1.0,66.98
27973,1728.0,1.0,209.46
27974,2055.0,1.0,42.12
27975,1977.0,1.0,168.36
27976,1881.0,1.0,122.87
27977,1835.0,1.0,188.72
27978,1978.0,1.0,610.63
27979,2049.0,1.0,1730.04
27980,1985.0,1.0,129.0
27981,1743.0,1.0,45.21
27982,2029.0,1.0,181.55
27983,1803.0,1.0,163.24
27984,2128.0,1.0,20.68
27985,1833.0,3.0,178.65
27986,2083.0,1.0,249.12
27987,1922.0,1.0,884.3399999999998
27988,2163.0,1.0,241.8
27989,1882.0,1.0,4663.4400000000005
27990,1716.0,1.0,898.96
27991,1943.0,1.0,92.57
27992,1880.0,1.0,396.56
27993,1719.0,1.0,78.5
27994,1960.0,1.0,50.1
27995,1894.0,1.0,45.79
27996,1727.0,1.0,268.86
27997,1872.0,1.0,45.37
27998,1888.0,1.0,150.39
27999,2095.0,1.0,66.6
28000,1890.0,1.0,104.92
28001,1977.0,2.0,190.24
28002,1822.0,1.0,84.13
28003,2238.0,2.0,184.80000000000004
28004,1914.0,1.0,108.51
28005,1714.0,1.0,69.17
28006,2118.0,1.0,117.85
28007,2055.0,1.0,77.57
28008,1803.0,1.0,387.41
28009,1895.0,1.0,250.3
28010,1981.0,1.0,196.01
28011,2181.0,1.0,187.91
28012,1975.0,1.0,59.24
28013,1993.0,1.0,163.65
28014,2149.0,1.0,248.85
28015,1835.0,1.0,1149.83
28016,1731.0,1.0,41.69
28017,1943.0,1.0,116.24
28018,1709.0,1.0,148.13
28019,1745.0,1.0,223.19
28020,2181.0,1.0,240.39
28021,1755.0,1.0,77.75
28022,1740.0,1.0,93.3
28023,1876.0,1.0,52.78
28024,2062.0,1.0,176.32000000000002
28025,1928.0,1.0,195.0
28026,2199.0,1.0,25.51
28027,1970.0,2.0,417.02
28028,1763.0,1.0,113.77
28029,2162.0,1.0,81.89
28030,2078.0,1.0,32.68
28031,2163.0,1.0,73.77
28032,1956.0,1.0,72.14
28033,2160.0,1.0,190.33
28034,1895.0,1.0,64.09
28035,1778.0,1.0,66.53
28036,2155.0,1.0,368.92
28037,1845.0,1.0,38.53
28038,1939.0,1.0,56.79
28039,1735.0,1.0,150.73
28040,2204.0,1.0,141.1
28041,2078.0,1.0,68.04
28042,1769.0,1.0,190.33
28043,1827.0,1.0,406.51
28044,1937.0,1.0,203.34
28045,2168.0,1.0,61.01
28046,2056.0,1.0,117.04
28047,1781.0,1.0,192.16
28048,2005.0,1.0,1479.51
28049,1805.0,1.0,43.29
28050,1734.0,2.0,249.5
28051,1961.0,1.0,57.5
28052,2029.0,1.0,59.0
28053,1777.0,1.0,355.03
28054,1968.0,1.0,314.84
28055,1911.0,1.0,428.76
28056,1854.0,1.0,94.55
28057,2113.0,1.0,76.85
28058,1928.0,1.0,107.94
28059,1834.0,1.0,31.29
28060,2096.0,1.0,189.52
28061,1992.0,1.0,288.23
28062,1776.0,5.0,530.97
28063,1891.0,2.0,990.5
28064,1839.0,1.0,51.52
28065,2085.0,1.0,271.43
28066,1920.0,1.0,78.3
28067,2209.0,1.0,82.88
28068,1839.0,1.0,231.95
28069,2082.0,1.0,60.78
28070,1835.0,1.0,124.07
28071,1797.0,1.0,18.78
28072,1757.0,1.0,219.20999999999995
28073,1843.0,1.0,93.44
28074,1863.0,1.0,165.76
28075,2012.0,1.0,186.7
28076,1848.0,1.0,25.31
28077,2100.0,1.0,117.85
28078,1935.0,1.0,117.85
28079,1782.0,1.0,83.57
28080,2047.0,1.0,32.68
28081,2105.0,1.0,78.08
28082,1760.0,1.0,298.99
28083,1909.0,1.0,119.25
28084,1726.0,1.0,195.54
28085,2064.0,1.0,75.48
28086,1926.0,1.0,654.8
28087,1774.0,1.0,44.99
28088,1894.0,1.0,55.09
28089,1826.0,1.0,176.16
28090,1977.0,1.0,48.01
28091,1842.0,1.0,322.85
28092,2223.0,1.0,38.48
28093,1718.0,1.0,162.89
28094,2048.0,1.0,152.41
28095,1985.0,1.0,845.81
28096,1894.0,1.0,116.44
28097,1773.0,1.0,145.76
28098,1974.0,1.0,262.83
28099,2168.0,1.0,103.27
28100,1884.0,1.0,240.0
28101,1890.0,1.0,156.14
28102,1785.0,1.0,268.64
28103,1982.0,1.0,73.73
28104,2058.0,1.0,56.61
28105,1841.0,1.0,242.95
28106,1831.0,1.0,2208.78
28107,2020.0,1.0,64.1
28108,1715.0,1.0,64.56
28109,1806.0,1.0,271.69
28110,2103.0,1.0,62.78
28111,1777.0,1.0,159.84
28112,2223.0,1.0,68.84
28113,1983.0,1.0,238.07
28114,1938.0,1.0,55.01
28115,1754.0,1.0,100.69
28116,2077.0,1.0,98.99
28117,1785.0,1.0,175.08
28118,2177.0,1.0,161.99
28119,2145.0,1.0,379.23
28120,1959.0,1.0,258.4
28121,1736.0,1.0,93.65
28122,2001.0,1.0,406.84
28123,1743.0,1.0,275.38
28124,2118.0,1.0,63.11
28125,1723.0,1.0,118.35
28126,1733.0,1.0,74.49
28127,1786.0,1.0,108.2
28128,2100.0,1.0,56.78
28129,2030.0,1.0,735.2
28130,2170.0,1.0,126.83
28131,1813.0,1.0,127.69
28132,1814.0,1.0,969.72
28133,1840.0,1.0,118.48
28134,2150.0,1.0,75.73
28135,1905.0,1.0,41.27
28136,1905.0,1.0,214.72
28137,1846.0,1.0,132.16
28138,1864.0,1.0,69.03
28139,1764.0,1.0,118.65
28140,2028.0,1.0,145.66
28141,1910.0,1.0,181.6
28142,1981.0,1.0,117.85
28143,2008.0,1.0,183.93
28144,1982.0,1.0,50.09
28145,2191.0,1.0,44.42
28146,1860.0,1.0,283.0
28147,2250.0,1.0,137.25
28148,2031.0,1.0,116.84
28149,1725.0,1.0,2101.59
28150,1942.0,1.0,607.5
28151,1968.0,1.0,136.6
28152,1778.0,1.0,257.51
28153,1970.0,1.0,46.0
28154,1727.0,1.0,591.88
28155,1889.0,1.0,160.76
28156,1788.0,1.0,957.38
28157,1775.0,1.0,68.44
28158,1900.0,1.0,112.92
28159,1791.0,1.0,65.2
28160,2086.0,1.0,40.0
28161,2105.0,1.0,174.33
28162,2005.0,1.0,304.08
28163,1784.0,1.0,100.6
28164,1876.0,1.0,237.01
28165,1850.0,1.0,42.75
28166,1970.0,1.0,74.07
28167,1845.0,1.0,131.22
28168,1803.0,1.0,50.87
28169,2021.0,1.0,173.84
28170,2170.0,1.0,51.0
28171,2093.0,1.0,49.78
28172,1816.0,1.0,112.24
28173,2004.0,1.0,116.23
28174,2065.0,1.0,66.37
28175,1915.0,1.0,140.61
28176,1913.0,1.0,1039.74
28177,2081.0,1.0,134.04
28178,1993.0,1.0,207.9
28179,1875.0,1.0,78.38
28180,2132.0,1.0,33.1
28181,2146.0,1.0,230.7
28182,1839.0,1.0,295.26
28183,2240.0,1.0,80.75
28184,1756.0,1.0,56.6
28185,1860.0,1.0,282.4
28186,1849.0,1.0,171.87
28187,2087.0,1.0,54.0
28188,1922.0,1.0,300.36
28189,1737.0,1.0,68.44
28190,1881.0,1.0,82.06
28191,1974.0,1.0,68.12
28192,1805.0,1.0,112.72
28193,2009.0,1.0,328.51
28194,1889.0,1.0,90.73
28195,2059.0,1.0,97.23
28196,1944.0,1.0,159.66
28197,2057.0,1.0,273.22
28198,2090.0,1.0,61.11
28199,1965.0,1.0,135.0
28200,1996.0,1.0,117.85
28201,1768.0,1.0,173.96
28202,2275.0,1.0,118.03
28203,1894.0,1.0,38.1
28204,2236.0,1.0,798.27
28205,1862.0,1.0,119.42
28206,2042.0,1.0,99.7
28207,2138.0,1.0,199.52
28208,1877.0,1.0,472.34
28209,2230.0,1.0,620.2
28210,1734.0,1.0,150.36
28211,2120.0,1.0,263.47
28212,1924.0,1.0,27.78
28213,2264.0,1.0,245.68
28214,1890.0,1.0,531.75
28215,1967.0,1.0,181.51
28216,2141.0,1.0,267.12
28217,1903.0,1.0,60.09
28218,1713.0,1.0,73.49
28219,1710.0,1.0,50.93
28220,1799.0,1.0,163.24
28221,1978.0,2.0,135.78
28222,2122.0,1.0,21.94
28223,1716.0,1.0,44.3
28224,1984.0,1.0,27.75
28225,2020.0,1.0,89.62
28226,2031.0,1.0,716.04
28227,1961.0,1.0,464.98
28228,2159.0,1.0,31.0
28229,2206.0,1.0,38.95
28230,1803.0,1.0,115.57
28231,1822.0,1.0,408.36
28232,2069.0,1.0,94.99
28233,1741.0,1.0,45.28
28234,1960.0,1.0,70.61
28235,1705.0,1.0,74.51
28236,1941.0,1.0,42.27
28237,2025.0,1.0,128.26
28238,1737.0,1.0,134.63
28239,1977.0,1.0,42.33
28240,1875.0,1.0,279.78
28241,1722.0,1.0,71.81
28242,1853.0,1.0,103.05
28243,1892.0,1.0,163.36
28244,1795.0,1.0,54.69
28245,1846.0,1.0,567.22
28246,1967.0,1.0,29.07
28247,1980.0,1.0,245.69
28248,2157.0,1.0,87.52
28249,1874.0,1.0,98.71
28250,1823.0,1.0,415.75
28251,1875.0,1.0,78.2
28252,2030.0,1.0,178.64
28253,2036.0,1.0,5119.5
28254,2023.0,1.0,234.29
28255,1818.0,1.0,174.99
28256,1737.0,1.0,125.38
28257,2085.0,1.0,313.5
28258,1747.0,1.0,133.84
28259,2015.0,1.0,117.85
28260,1972.0,1.0,486.66
28261,1881.0,1.0,64.0
28262,1757.0,1.0,319.94
28263,2060.0,1.0,127.01
28264,1959.0,2.0,528.29
28265,2006.0,1.0,78.95
28266,1867.0,1.0,32.52
28267,2210.0,1.0,52.34
28268,2211.0,1.0,286.09
28269,2268.0,1.0,132.73
28270,1963.0,1.0,62.51
28271,1974.0,1.0,32.75
28272,2014.0,1.0,74.03
28273,1834.0,1.0,214.02
28274,1961.0,1.0,105.06
28275,1888.0,1.0,45.25
28276,1959.0,1.0,52.59
28277,2132.0,1.0,201.04
28278,1953.0,1.0,72.05
28279,1922.0,1.0,128.0
28280,2143.0,2.0,218.0
28281,2090.0,1.0,116.84
28282,1854.0,1.0,64.13
28283,2013.0,1.0,201.65
28284,1984.0,1.0,163.48
28285,2114.0,1.0,57.2
28286,2070.0,1.0,361.07
28287,1978.0,1.0,121.49
28288,2115.0,1.0,44.09
28289,2005.0,1.0,116.94
28290,2249.0,1.0,134.91
28291,1868.0,1.0,101.63
28292,2180.0,1.0,573.8
28293,1736.0,1.0,102.48
28294,1909.0,1.0,104.28
28295,1943.0,1.0,37.77
28296,1763.0,1.0,33.33
28297,1775.0,1.0,97.49
28298,1759.0,2.0,281.66
28299,1787.0,1.0,117.96
28300,1866.0,1.0,100.51
28301,1881.0,1.0,38.0
28302,1845.0,1.0,67.21
28303,1951.0,1.0,114.33
28304,2145.0,1.0,72.66
28305,1712.0,1.0,168.28
28306,1739.0,1.0,72.72
28307,1846.0,1.0,56.94
28308,2145.0,1.0,92.38
